district_id,province,city,city_geocode,district,district_geocode,lon,lat
420626,湖北省,襄阳市,420600,保康,420626,111.262235,31.873507
420682,湖北省,襄阳市,420600,老河口,420682,111.675732,32.385438
420683,湖北省,襄阳市,420600,枣阳,420683,112.765268,32.123083
420684,湖北省,襄阳市,420600,宜城,420684,112.261441,31.709203
420700,湖北省,鄂州市,420700,鄂州,420700,114.890593,30.396536
420702,湖北省,鄂州市,420700,梁子湖,420702,114.681967,30.098191
420703,湖北省,鄂州市,420700,华容区,420703,114.74148,30.534468
420704,湖北省,鄂州市,420700,鄂城,420704,114.890012,30.39669
420800,湖北省,荆门市,420800,荆门,420800,112.204251,31.03542
420802,湖北省,荆门市,420800,东宝,420802,112.204804,31.033461
420804,湖北省,荆门市,420800,掇刀,420804,112.198413,30.980798
420822,湖北省,荆门市,420800,沙洋,420822,112.595218,30.70359
420881,湖北省,荆门市,420800,钟祥,420881,112.587267,31.165573
420882,湖北省,荆门市,420800,京山,420882,113.114595,31.022458
420900,湖北省,孝感市,420900,孝感,420900,113.926655,30.926423
420902,湖北省,孝感市,420900,孝南,420902,113.925849,30.925966
420921,湖北省,孝感市,420900,孝昌,420921,113.988964,31.251618
420922,湖北省,孝感市,420900,大悟,420922,114.126249,31.565483
420923,湖北省,孝感市,420900,云梦,420923,113.750616,31.021691
420981,湖北省,孝感市,420900,应城,420981,113.573842,30.939038
420982,湖北省,孝感市,420900,安陆,420982,113.690401,31.26174
420984,湖北省,孝感市,420900,汉川,420984,113.835301,30.652165
421000,湖北省,荆州市,421000,荆州,421000,112.23813,30.326857
421002,湖北省,荆州市,421000,沙市,421002,112.257433,30.315895
421003,湖北省,荆州市,421000,荆州区,421003,113.114595,31.022458
421022,湖北省,荆州市,421000,公安,421022,112.230179,30.059065
421024,湖北省,荆州市,421000,江陵,421024,112.41735,30.033919
421081,湖北省,荆州市,421000,石首,421081,112.40887,29.716437
421083,湖北省,荆州市,421000,洪湖,421083,113.470304,29.81297
421087,湖北省,荆州市,421000,松滋,421087,111.77818,30.176037
421088,湖北省,荆州市,421000,监利,421088,112.904344,29.820079
421100,湖北省,黄冈市,421100,黄冈,421100,114.879365,30.447711
421102,湖北省,黄冈市,421100,黄州,421102,114.878934,30.447435
421121,湖北省,黄冈市,421100,团风,421121,114.872029,30.63569
421122,湖北省,黄冈市,421100,红安,421122,114.615095,31.284777
421123,湖北省,黄冈市,421100,罗田,421123,115.398984,30.781679
421124,湖北省,黄冈市,421100,英山,421124,115.67753,30.735794
421125,湖北省,黄冈市,421100,浠水,421125,115.26344,30.454837
421126,湖北省,黄冈市,421100,蕲春,421126,115.433964,30.234927
421127,湖北省,黄冈市,421100,黄梅,421127,115.942548,30.075113
421181,湖北省,黄冈市,421100,麻城,421181,115.02541,31.177906
421182,湖北省,黄冈市,421100,武穴,421182,115.56242,29.849342
421200,湖北省,咸宁市,421200,咸宁,421200,114.328963,29.832798
421202,湖北省,咸宁市,421200,咸安,421202,114.333894,29.824716
421221,湖北省,咸宁市,421200,嘉鱼,421221,113.921547,29.973363
421222,湖北省,咸宁市,421200,通城,421222,113.814131,29.246076
421223,湖北省,咸宁市,421200,崇阳,421223,114.049958,29.54101
421224,湖北省,咸宁市,421200,通山,421224,114.493163,29.604455
421281,湖北省,咸宁市,421200,赤壁,421281,113.88366,29.716879
421300,湖北省,随州市,421300,随州,421300,113.37377,31.717497
421303,湖北省,随州市,421300,曾都,421303,113.374519,31.717521
421321,湖北省,随州市,421300,随县,421321,113.301384,31.854246
421381,湖北省,随州市,421300,广水,421381,113.826601,31.617731
422800,湖北省,恩施土家族苗族自治州,422800,恩施,422800,109.48699,30.283114
422801,湖北省,恩施土家族苗族自治州,422800,恩施市,422801,109.48699,30.283114
422802,湖北省,恩施土家族苗族自治州,422800,利川,422802,108.943491,30.294247
422822,湖北省,恩施土家族苗族自治州,422800,建始,422822,109.723822,30.601632
422823,湖北省,恩施土家族苗族自治州,422800,巴东,422823,110.336665,31.041403
422825,湖北省,恩施土家族苗族自治州,422800,宣恩,422825,109.482819,29.98867
422826,湖北省,恩施土家族苗族自治州,422800,咸丰,422826,109.15041,29.678967
422827,湖北省,恩施土家族苗族自治州,422800,来凤,422827,109.408328,29.506945
422828,湖北省,恩施土家族苗族自治州,422800,鹤峰,422828,110.033699,29.887298
429004,湖北省,仙桃市,429004,仙桃,429004,113.453974,30.364953
429005,湖北省,潜江市,429005,潜江,429005,112.896866,30.421215
429006,湖北省,天门市,429006,天门,429006,113.165862,30.653061
429021,湖北省,神农架林区,429021,神农架,429021,110.671525,31.744449
430100,湖南省,长沙市,430100,长沙,430100,112.9451,28.2346
430102,湖南省,长沙市,430100,芙蓉,430102,112.988094,28.193106
430103,湖南省,长沙市,430100,天心,430103,112.97307,28.192375
430104,湖南省,长沙市,430100,岳麓,430104,112.911591,28.213044
430105,湖南省,长沙市,430100,开福,430105,112.985525,28.201336
430111,湖南省,长沙市,430100,雨花区,430111,113.016337,28.109937
430112,湖南省,长沙市,430100,望城,430112,112.819549,28.347458
430121,湖南省,长沙市,430100,长沙县,430121,113.0858,28.2546
430181,湖南省,长沙市,430100,浏阳,430181,113.633301,28.141112
430182,湖南省,长沙市,430100,宁乡,430182,112.553182,28.253928
430200,湖南省,株洲市,430200,株洲,430200,113.151737,27.835806
430202,湖南省,株洲市,430200,荷塘,430202,113.162548,27.833036
430203,湖南省,株洲市,430200,芦淞,430203,113.155169,27.827246
430204,湖南省,株洲市,430200,石峰,430204,113.11295,27.871945
430211,湖南省,株洲市,430200,天元,430211,113.136252,27.826909
430212,湖南省,株洲市,430200,渌口,430212,113.150427,27.70432
430223,湖南省,株洲市,430200,攸县,430223,113.345774,27.000071
430224,湖南省,株洲市,430200,茶陵,430224,113.546509,26.789534
430225,湖南省,株洲市,430200,炎陵,430225,113.776884,26.489459
430281,湖南省,株洲市,430200,醴陵,430281,113.507157,27.657873
430300,湖南省,湘潭市,430300,湘潭,430300,112.944052,27.82973
430302,湖南省,湘潭市,430300,雨湖,430302,112.907427,27.86077
430304,湖南省,湘潭市,430300,岳塘,430304,112.927707,27.828854
430321,湖南省,湘潭市,430300,湘潭县,430321,112.957505,27.784983
430381,湖南省,湘潭市,430300,湘乡,430381,112.525217,27.734918
430382,湖南省,湘潭市,430300,韶山,430382,112.52848,27.922682
430400,湖南省,衡阳市,430400,衡阳,430400,112.607693,26.900358
430405,湖南省,衡阳市,430400,珠晖,430405,112.626324,26.891063
430406,湖南省,衡阳市,430400,雁峰,430406,112.612241,26.893694
430407,湖南省,衡阳市,430400,石鼓,430407,112.607635,26.903908
430408,湖南省,衡阳市,430400,蒸湘,430408,112.570608,26.89087
430412,湖南省,衡阳市,430400,南岳,430412,112.734147,27.240536
430421,湖南省,衡阳市,430400,衡阳县,430421,112.379643,26.962388
430422,湖南省,衡阳市,430400,衡南,430422,112.677459,26.739973
430423,湖南省,衡阳市,430400,衡山,430423,112.86971,27.234808
430424,湖南省,衡阳市,430400,衡东,430424,112.950412,27.083531
430426,湖南省,衡阳市,430400,祁东,430426,112.111192,26.787109
430481,湖南省,衡阳市,430400,耒阳,430481,112.847215,26.414162
430482,湖南省,衡阳市,430400,常宁,430482,112.396821,26.406773
430500,湖南省,邵阳市,430500,邵阳,430500,111.46923,27.237842
430502,湖南省,邵阳市,430500,双清,430502,111.479756,27.240001
430503,湖南省,邵阳市,430500,大祥,430503,111.462968,27.233593
430511,湖南省,邵阳市,430500,北塔,430511,111.452315,27.245688
430522,湖南省,邵阳市,430500,新邵,430522,111.459762,27.311429
430523,湖南省,邵阳市,430500,邵阳县,430523,111.2757,26.989713
430524,湖南省,邵阳市,430500,隆回,430524,111.038785,27.116002
430525,湖南省,邵阳市,430500,洞口,430525,110.579212,27.062286
430527,湖南省,邵阳市,430500,绥宁,430527,110.155075,26.580622
430528,湖南省,邵阳市,430500,新宁,430528,110.859115,26.438912
430529,湖南省,邵阳市,430500,城步,430529,110.313226,26.363575
430581,湖南省,邵阳市,430500,武冈,430581,110.636804,26.732086
430582,湖南省,邵阳市,430500,邵东,430582,111.743168,27.257273
430600,湖南省,岳阳市,430600,岳阳,430600,113.132855,29.37029
430602,湖南省,岳阳市,430600,岳阳楼区,430602,113.120751,29.366784
430603,湖南省,岳阳市,430600,云溪,430603,113.27387,29.473395
430611,湖南省,岳阳市,430600,君山,430611,113.004082,29.438062
430621,湖南省,岳阳市,430600,岳阳县,430621,113.12254,29.1502693
430623,湖南省,岳阳市,430600,华容,430623,112.559369,29.524107
430624,湖南省,岳阳市,430600,湘阴,430624,112.889748,28.677498
430626,湖南省,岳阳市,430600,平江,430626,113.593751,28.701523
430681,湖南省,岳阳市,430600,汨罗,430681,113.079419,28.803149
430682,湖南省,岳阳市,430600,临湘,430682,113.450809,29.471594
430700,湖南省,常德市,430700,常德,430700,111.691347,29.040225
430702,湖南省,常德市,430700,武陵,430702,111.690718,29.040477
430703,湖南省,常德市,430700,鼎城,430703,111.685327,29.014426
430721,湖南省,常德市,430700,安乡,430721,112.172289,29.414483
430722,湖南省,常德市,430700,汉寿,430722,111.968506,28.907319
430723,湖南省,常德市,430700,澧县,430723,111.761682,29.64264
430724,湖南省,常德市,430700,临澧,430724,111.645602,29.443217
430725,湖南省,常德市,430700,桃源,430725,111.484503,28.902734
430726,湖南省,常德市,430700,石门,430726,111.379087,29.584703
430781,湖南省,常德市,430700,津市,430781,111.879609,29.630867
430800,湖南省,张家界市,430800,张家界,430800,110.479921,29.127401
430802,湖南省,张家界市,430800,永定,430802,110.484559,29.125961
430811,湖南省,张家界市,430800,武陵源,430811,110.54758,29.347827
430821,湖南省,张家界市,430800,慈利,430821,111.132702,29.423876
430822,湖南省,张家界市,430800,桑植,430822,110.164039,29.399939
430900,湖南省,益阳市,430900,益阳,430900,112.355042,28.570066
430902,湖南省,益阳市,430900,资阳区,430902,112.33084,28.592771
430903,湖南省,益阳市,430900,赫山,430903,112.360946,28.568327
430921,湖南省,益阳市,430900,南县,430921,112.410399,29.372181
430922,湖南省,益阳市,430900,桃江,430922,112.139732,28.520993
430923,湖南省,益阳市,430900,安化,430923,111.221824,28.377421
430981,湖南省,益阳市,430900,沅江,430981,112.361088,28.839713
431000,湖南省,郴州市,431000,郴州,431000,113.032067,25.793589
431002,湖南省,郴州市,431000,北湖,431002,113.032208,25.792628
431003,湖南省,郴州市,431000,苏仙,431003,113.038698,25.793157
431021,湖南省,郴州市,431000,桂阳,431021,112.734466,25.737447
431022,湖南省,郴州市,431000,宜章,431022,112.947884,25.394345
431023,湖南省,郴州市,431000,永兴,431023,113.114819,26.129392
431024,湖南省,郴州市,431000,嘉禾,431024,112.370618,25.587309
431025,湖南省,郴州市,431000,临武,431025,112.564589,25.279119
431026,湖南省,郴州市,431000,汝城,431026,113.685686,25.553759
431027,湖南省,郴州市,431000,桂东,431027,113.945879,26.073917
431028,湖南省,郴州市,431000,安仁,431028,113.27217,26.708625
431081,湖南省,郴州市,431000,资兴,431081,113.23682,25.974152
431100,湖南省,永州市,431100,永州,431100,111.608019,26.434516
431102,湖南省,永州市,431100,零陵,431102,111.626348,26.223347
431103,湖南省,永州市,431100,冷水滩,431103,111.607156,26.434364
431122,湖南省,永州市,431100,东安,431122,111.313035,26.397278
431123,湖南省,永州市,431100,双牌,431123,111.662146,25.959397
431124,湖南省,永州市,431100,道县,431124,111.591614,25.518444
431125,湖南省,永州市,431100,江永,431125,111.346803,25.268154
431126,湖南省,永州市,431100,宁远,431126,111.944529,25.584112
431127,湖南省,永州市,431100,蓝山,431127,112.194195,25.375255
431128,湖南省,永州市,431100,新田,431128,112.220341,25.906927
431129,湖南省,永州市,431100,江华,431129,111.577276,25.182596
431181,湖南省,永州市,431100,祁阳,431181,111.85734,26.585929
431200,湖南省,怀化市,431200,怀化,431200,109.97824,27.550082
431202,湖南省,怀化市,431200,鹤城,431202,109.982242,27.548474
431221,湖南省,怀化市,431200,中方,431221,109.948061,27.43736
431222,湖南省,怀化市,431200,沅陵,431222,110.399161,28.455554
431223,湖南省,怀化市,431200,辰溪,431223,110.196953,28.005474
431224,湖南省,怀化市,431200,溆浦,431224,110.593373,27.903802
431225,湖南省,怀化市,431200,会同,431225,109.720785,26.870789
431226,湖南省,怀化市,431200,麻阳,431226,109.802807,27.865991
431227,湖南省,怀化市,431200,新晃,431227,109.174443,27.359897
431228,湖南省,怀化市,431200,芷江,431228,109.687777,27.437996
431229,湖南省,怀化市,431200,靖州,431229,109.691159,26.573511
431230,湖南省,怀化市,431200,通道,431230,109.783359,26.158349
431281,湖南省,怀化市,431200,洪江,431281,109.831765,27.201876
431300,湖南省,娄底市,431300,娄底,431300,112.008497,27.728136
431302,湖南省,娄底市,431300,娄星,431302,112.008486,27.726643
431321,湖南省,娄底市,431300,双峰,431321,112.198245,27.459126
431322,湖南省,娄底市,431300,新化,431322,111.306747,27.737456
431381,湖南省,娄底市,431300,冷水江,431381,111.434674,27.685759
431382,湖南省,娄底市,431300,涟源,431382,111.670847,27.692301
433100,湖南省,湘西土家族苗族自治州,433100,湘西,433100,109.739735,28.314296
433101,湖南省,湘西土家族苗族自治州,433100,吉首,433101,109.738273,28.314827
433122,湖南省,湘西土家族苗族自治州,433100,泸溪,433122,110.214428,28.214516
433123,湖南省,湘西土家族苗族自治州,433100,凤凰,433123,109.599191,27.948308
433124,湖南省,湘西土家族苗族自治州,433100,花垣,433124,109.479063,28.581352
433125,湖南省,湘西土家族苗族自治州,433100,保靖,433125,109.651445,28.709605
433126,湖南省,湘西土家族苗族自治州,433100,古丈,433126,109.949592,28.616973
433127,湖南省,湘西土家族苗族自治州,433100,永顺,433127,109.853292,28.998068
433130,湖南省,湘西土家族苗族自治州,433100,龙山,433130,109.441189,29.453438
440100,广东省,广州市,440100,广州,440100,113.2807,23.1387
440103,广东省,广州市,440100,荔湾,440103,113.243038,23.124943
440104,广东省,广州市,440100,越秀,440104,113.280714,23.125624
440105,广东省,广州市,440100,海珠,440105,113.262008,23.103131
440106,广东省,广州市,440100,天河,440106,113.335367,23.13559
440111,广东省,广州市,440100,白云,440111,113.262831,23.162281
440112,广东省,广州市,440100,黄埔,440112,113.450761,23.103239
440113,广东省,广州市,440100,番禺,440113,113.364619,22.938582
440114,广东省,广州市,440100,花都,440114,113.211184,23.39205
440115,广东省,广州市,440100,南沙区,440115,113.53738,22.794531
440117,广东省,广州市,440100,从化,440117,113.587386,23.545283
440118,广东省,广州市,440100,增城,440118,113.829579,23.290497
440200,广东省,韶关市,440200,韶关,440200,113.591544,24.801322
440203,广东省,韶关市,440200,武江,440203,113.588289,24.80016
440204,广东省,韶关市,440200,浈江,440204,113.599224,24.803977
440205,广东省,韶关市,440200,曲江,440205,113.605582,24.680195
440222,广东省,韶关市,440200,始兴,440222,114.067205,24.948364
440224,广东省,韶关市,440200,仁化,440224,113.748627,25.088226
440229,广东省,韶关市,440200,翁源,440229,114.131289,24.353887
440232,广东省,韶关市,440200,乳源,440232,113.278417,24.776109
440233,广东省,韶关市,440200,新丰,440233,114.207034,24.055412
440281,广东省,韶关市,440200,乐昌,440281,113.352413,25.128445
440282,广东省,韶关市,440200,南雄,440282,114.311231,25.115328
440300,广东省,深圳市,440300,深圳,440300,114.085947,22.547
440303,广东省,深圳市,440300,罗湖,440303,114.123885,22.555341
440304,广东省,深圳市,440300,福田,440304,114.05096,22.541009
440305,广东省,深圳市,440300,南山区,440305,113.92943,22.531221
440306,广东省,深圳市,440300,宝安,440306,113.828671,22.754741
440307,广东省,深圳市,440300,龙岗,440307,114.251372,22.721511
440308,广东省,深圳市,440300,盐田,440308,114.235366,22.555069
440309,广东省,深圳市,440300,龙华,440309,114.04048,22.758663
440310,广东省,深圳市,440300,坪山,440310,114.34415,22.716233
440311,广东省,深圳市,440300,光明,440311,113.94256,22.754466
440400,广东省,珠海市,440400,珠海,440400,113.553986,22.224979
440402,广东省,珠海市,440400,香洲,440402,113.55027,22.271249
440403,广东省,珠海市,440400,斗门,440403,113.297739,22.209117
440404,广东省,珠海市,440400,金湾,440404,113.345071,22.139122
440500,广东省,汕头市,440500,汕头,440500,116.708463,23.37102
440507,广东省,汕头市,440500,龙湖,440507,116.732015,23.373754
440511,广东省,汕头市,440500,金平区,440511,116.703583,23.367071
440512,广东省,汕头市,440500,濠江,440512,116.729528,23.279345
440513,广东省,汕头市,440500,潮阳,440513,116.602602,23.262336
440514,广东省,汕头市,440500,潮南,440514,116.423607,23.249798
440515,广东省,汕头市,440500,澄海,440515,116.76336,23.46844
440523,广东省,汕头市,440500,南澳,440523,117.027105,23.419562
440600,广东省,佛山市,440600,佛山,440600,113.122717,23.028762
440604,广东省,佛山市,440600,禅城,440604,113.112414,23.019643
440605,广东省,佛山市,440600,南海区,440605,113.145577,23.031562
440606,广东省,佛山市,440600,顺德,440606,113.281826,22.75851
440607,广东省,佛山市,440600,三水,440607,112.899414,23.16504
440608,广东省,佛山市,440600,高明,440608,112.882123,22.893855
440700,广东省,江门市,440700,江门,440700,113.094942,22.590431
440703,广东省,江门市,440700,蓬江,440703,113.07859,22.59677
440704,广东省,江门市,440700,江海,440704,113.120601,22.572211
440705,广东省,江门市,440700,新会,440705,113.038584,22.520247
440781,广东省,江门市,440700,台山,440781,112.793414,22.250713
440783,广东省,江门市,440700,开平,440783,112.692262,22.366286
440784,广东省,江门市,440700,鹤山,440784,112.961795,22.768104
440785,广东省,江门市,440700,恩平,440785,112.314051,22.182956
440800,广东省,湛江市,440800,湛江,440800,110.364977,21.274898
440802,广东省,湛江市,440800,赤坎,440802,110.361634,21.273365
440803,广东省,湛江市,440800,霞山,440803,110.406382,21.194229
440804,广东省,湛江市,440800,坡头,440804,110.455632,21.24441
440811,广东省,湛江市,440800,麻章,440811,110.329167,21.265997
440823,广东省,湛江市,440800,遂溪,440823,110.255321,21.376915
440825,广东省,湛江市,440800,徐闻,440825,110.175718,20.326083
440881,广东省,湛江市,440800,廉江,440881,110.284961,21.611281
440882,广东省,湛江市,440800,雷州,440882,110.088275,20.908523
440883,广东省,湛江市,440800,吴川,440883,110.780508,21.428453
440900,广东省,茂名市,440900,茂名,440900,110.919229,21.659751
440902,广东省,茂名市,440900,茂南,440902,110.920542,21.660425
440904,广东省,茂名市,440900,电白,440904,111.007264,21.507219
440981,广东省,茂名市,440900,高州,440981,110.853251,21.915153
440982,广东省,茂名市,440900,化州,440982,110.63839,21.654953
440983,广东省,茂名市,440900,信宜,440983,110.941656,22.352681
441200,广东省,肇庆市,441200,肇庆,441200,112.472529,23.051546
441202,广东省,肇庆市,441200,端州,441202,112.472329,23.052662
441203,广东省,肇庆市,441200,鼎湖,441203,112.565249,23.155822
441204,广东省,肇庆市,441200,高要,441204,112.460846,23.027694
441223,广东省,肇庆市,441200,广宁,441223,112.440419,23.631486
441224,广东省,肇庆市,441200,怀集,441224,112.182466,23.913072
441225,广东省,肇庆市,441200,封开,441225,111.502973,23.434731
441226,广东省,肇庆市,441200,德庆,441226,111.78156,23.141711
441284,广东省,肇庆市,441200,四会,441284,112.695028,23.340324
441300,广东省,惠州市,441300,惠州,441300,114.412599,23.079404
441302,广东省,惠州市,441300,惠城,441302,114.413978,23.079883
441303,广东省,惠州市,441300,惠阳,441303,114.469444,22.78851
441322,广东省,惠州市,441300,博罗,441322,114.284254,23.167575
441323,广东省,惠州市,441300,惠东,441323,114.723092,22.983036
441324,广东省,惠州市,441300,龙门,441324,114.259986,23.723894
441400,广东省,梅州市,441400,梅州,441400,116.117582,24.299112
441402,广东省,梅州市,441400,梅江,441402,116.12116,24.302593
441403,广东省,梅州市,441400,梅县,441403,116.083482,24.267825
441422,广东省,梅州市,441400,大埔,441422,116.69552,24.351587
441423,广东省,梅州市,441400,丰顺,441423,116.184419,23.752771
441424,广东省,梅州市,441400,五华,441424,115.775004,23.925424
441426,广东省,梅州市,441400,平远,441426,115.891729,24.569651
441427,广东省,梅州市,441400,蕉岭,441427,116.170531,24.653313
441481,广东省,梅州市,441400,兴宁,441481,115.731648,24.138077
441500,广东省,汕尾市,441500,汕尾,441500,115.364238,22.774485
441502,广东省,汕尾市,441500,城区,441502,115.364238,22.774485
441521,广东省,汕尾市,441500,海丰,441521,115.337324,22.971042
441523,广东省,汕尾市,441500,陆河,441523,115.657565,23.302682
441581,广东省,汕尾市,441500,陆丰,441581,115.644203,22.946104
441600,广东省,河源市,441600,河源,441600,114.697802,23.746266
441602,广东省,河源市,441600,源城,441602,114.696828,23.746255
441621,广东省,河源市,441600,紫金,441621,115.184383,23.633744
441622,广东省,河源市,441600,龙川,441622,115.256415,24.101174
441623,广东省,河源市,441600,连平,441623,114.495952,24.364227
441624,广东省,河源市,441600,和平,441624,114.941473,24.44318
441625,广东省,河源市,441600,东源,441625,114.742711,23.789093
441700,广东省,阳江市,441700,阳江,441700,111.975107,21.859222
441702,广东省,阳江市,441700,江城区,441702,111.968909,21.859182
441704,广东省,阳江市,441700,阳东,441704,112.011267,21.864728
441721,广东省,阳江市,441700,阳西,441721,111.617556,21.75367
441781,广东省,阳江市,441700,阳春,441781,111.7905,22.169598
441800,广东省,清远市,441800,清远,441800,113.051227,23.685022
441802,广东省,清远市,441800,清城,441802,113.048698,23.688976
441803,广东省,清远市,441800,清新,441803,113.015203,23.736949
441821,广东省,清远市,441800,佛冈,441821,113.534094,23.866739
441823,广东省,清远市,441800,阳山,441823,112.634019,24.470286
441825,广东省,清远市,441800,连山,441825,112.086555,24.567271
441826,广东省,清远市,441800,连南,441826,112.290808,24.719097
441881,广东省,清远市,441800,英德,441881,113.405404,24.18612
441882,广东省,清远市,441800,连州,441882,112.379271,24.783966
441900,广东省,东莞市,441900,东莞,441900,113.7584,23.0272
442000,广东省,中山市,442000,中山,442000,113.382391,22.521113
445100,广东省,潮州市,445100,潮州,445100,116.632301,23.661701
445102,广东省,潮州市,445100,湘桥,445102,116.63365,23.664675
445103,广东省,潮州市,445100,潮安,445103,116.67931,23.461012
445122,广东省,潮州市,445100,饶平,445122,117.00205,23.668171
445200,广东省,揭阳市,445200,揭阳,445200,116.355733,23.543778
445202,广东省,揭阳市,445200,榕城,445202,116.357045,23.535524
445203,广东省,揭阳市,445200,揭东,445203,116.412947,23.569887
445222,广东省,揭阳市,445200,揭西,445222,115.838708,23.4273
445224,广东省,揭阳市,445200,惠来,445224,116.295832,23.029834
445281,广东省,揭阳市,445200,普宁,445281,116.165082,23.29788
445300,广东省,云浮市,445300,云浮,445300,112.044439,22.929801
445302,广东省,云浮市,445300,云城,445302,112.04471,22.930827
445303,广东省,云浮市,445300,云安,445303,112.005609,23.073152
445321,广东省,云浮市,445300,新兴,445321,112.23083,22.703204
445322,广东省,云浮市,445300,郁南,445322,111.535921,23.237709
445381,广东省,云浮市,445300,罗定,445381,111.578201,22.765415
450100,广西壮族自治区,南宁市,450100,南宁,450100,108.3727,22.824
450102,广西壮族自治区,南宁市,450100,兴宁区,450102,108.320189,22.819511
450103,广西壮族自治区,南宁市,450100,青秀,450103,108.346113,22.816614
450105,广西壮族自治区,南宁市,450100,江南区,450105,108.310478,22.799593
450107,广西壮族自治区,南宁市,450100,西乡塘,450107,108.306903,22.832779
450108,广西壮族自治区,南宁市,450100,良庆,450108,108.322102,22.75909
450109,广西壮族自治区,南宁市,450100,邕宁,450109,108.484251,22.756598
450110,广西壮族自治区,南宁市,450100,武鸣,450110,108.280717,23.157163
450123,广西壮族自治区,南宁市,450100,隆安,450123,107.688661,23.174763
450124,广西壮族自治区,南宁市,450100,马山,450124,108.172903,23.711758
450125,广西壮族自治区,南宁市,450100,上林,450125,108.603937,23.431769
450126,广西壮族自治区,南宁市,450100,宾阳,450126,108.816735,23.216884
450181,广西壮族自治区,南宁市,450100,横州,450181,109.270987,22.68743
450200,广西壮族自治区,柳州市,450200,柳州,450200,109.411703,24.314617
450202,广西壮族自治区,柳州市,450200,城中区,450202,109.411749,24.312324
450203,广西壮族自治区,柳州市,450200,鱼峰,450203,109.415364,24.303848
450204,广西壮族自治区,柳州市,450200,柳南,450204,109.395936,24.287013
450205,广西壮族自治区,柳州市,450200,柳北,450205,109.406577,24.359145
450206,广西壮族自治区,柳州市,450200,柳江,450206,109.334503,24.257512
450222,广西壮族自治区,柳州市,450200,柳城,450222,109.245812,24.655121
450223,广西壮族自治区,柳州市,450200,鹿寨,450223,109.740805,24.483405
450224,广西壮族自治区,柳州市,450200,融安,450224,109.403621,25.214703
450225,广西壮族自治区,柳州市,450200,融水,450225,109.252744,25.068812
450226,广西壮族自治区,柳州市,450200,三江,450226,109.614846,25.78553
450300,广西壮族自治区,桂林市,450300,桂林,450300,110.299121,25.274215
450302,广西壮族自治区,桂林市,450300,秀峰,450302,110.292445,25.278544
450303,广西壮族自治区,桂林市,450300,叠彩,450303,110.300783,25.301334
450304,广西壮族自治区,桂林市,450300,象山区,450304,110.284882,25.261986
450305,广西壮族自治区,桂林市,450300,七星,450305,110.317577,25.254339
450311,广西壮族自治区,桂林市,450300,雁山,450311,110.305667,25.077646
450312,广西壮族自治区,桂林市,450300,临桂,450312,110.205487,25.246257
450321,广西壮族自治区,桂林市,450300,阳朔,450321,110.494699,24.77534
450323,广西壮族自治区,桂林市,450300,灵川,450323,110.325712,25.408541
450324,广西壮族自治区,桂林市,450300,全州,450324,111.072989,25.929897
450325,广西壮族自治区,桂林市,450300,兴安,450325,110.670783,25.609554
450326,广西壮族自治区,桂林市,450300,永福,450326,109.989208,24.986692
450327,广西壮族自治区,桂林市,450300,灌阳,450327,111.160248,25.489098
450328,广西壮族自治区,桂林市,450300,龙胜,450328,110.009423,25.796428
450329,广西壮族自治区,桂林市,450300,资源,450329,110.642587,26.0342
450330,广西壮族自治区,桂林市,450300,平乐,450330,110.642821,24.632216
450332,广西壮族自治区,桂林市,450300,恭城,450332,110.82952,24.833612
450381,广西壮族自治区,桂林市,450300,荔浦,450381,110.400149,24.497786
450400,广西壮族自治区,梧州市,450400,梧州,450400,111.297604,23.474803
450403,广西壮族自治区,梧州市,450400,万秀,450403,111.315817,23.471318
450405,广西壮族自治区,梧州市,450400,长洲,450405,111.275678,23.4777
450406,广西壮族自治区,梧州市,450400,龙圩,450406,111.246035,23.40996
450421,广西壮族自治区,梧州市,450400,苍梧,450421,111.544008,23.845097
450422,广西壮族自治区,梧州市,450400,藤县,450422,110.931826,23.373963
450423,广西壮族自治区,梧州市,450400,蒙山,450423,110.5226,24.199829
450481,广西壮族自治区,梧州市,450400,岑溪,450481,110.998114,22.918406
450500,广西壮族自治区,北海市,450500,北海,450500,109.119254,21.473343
450502,广西壮族自治区,北海市,450500,海城区,450502,109.107529,21.468443
450503,广西壮族自治区,北海市,450500,银海,450503,109.118707,21.444909
450512,广西壮族自治区,北海市,450500,铁山港,450512,109.450573,21.5928
450521,广西壮族自治区,北海市,450500,合浦,450521,109.200695,21.663554
450600,广西壮族自治区,防城港市,450600,防城港,450600,108.345478,21.614631
450602,广西壮族自治区,防城港市,450600,港口区,450602,108.346281,21.614406
450603,广西壮族自治区,防城港市,450600,防城,450603,108.358426,21.764758
450621,广西壮族自治区,防城港市,450600,上思,450621,107.982139,22.151423
450681,广西壮族自治区,防城港市,450600,东兴,450681,107.97017,21.541172
450700,广西壮族自治区,钦州市,450700,钦州,450700,108.624175,21.967127
450702,广西壮族自治区,钦州市,450700,钦南,450702,108.626629,21.966808
450703,广西壮族自治区,钦州市,450700,钦北,450703,108.44911,22.132761
450721,广西壮族自治区,钦州市,450700,灵山,450721,109.293468,22.418041
450722,广西壮族自治区,钦州市,450700,浦北,450722,109.556341,22.268335
450800,广西壮族自治区,贵港市,450800,贵港,450800,109.602146,23.0936
450802,广西壮族自治区,贵港市,450800,港北,450802,109.59481,23.107677
450803,广西壮族自治区,贵港市,450800,港南,450803,109.604665,23.067516
